expirationDate,optionType,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
2027-06-17,put,AAPL270617P00480000,2025-11-24 20:50:00+00:00,480.0,203.65,200.85,204.75,0.0,0.0,,0,0.2584913018798829,True,REGULAR,USD
2027-12-17,call,AAPL271217C00015000,2025-12-02 15:32:36+00:00,15.0,270.0,260.0,265.0,0.0,0.0,25.0,51,0.918946123046875,True,REGULAR,USD
2027-12-17,call,AAPL271217C00050000,2025-12-09 15:00:09+00:00,50.0,230.5,230.0,232.25,0.7200012,0.31334373,4.0,1440,0.8253191296386717,True,REGULAR,USD
2027-12-17,call,AAPL271217C00055000,2025-11-05 15:49:39+00:00,55.0,216.4,223.0,228.0,0.0,0.0,91.0,420,0.7473169799804689,True,REGULAR,USD
2027-12-17,call,AAPL271217C00060000,2025-11-14 19:35:49+00:00,60.0,217.9,218.5,223.5,0.0,0.0,2.0,362,0.7310817907714844,True,REGULAR,USD
2027-12-17,call,AAPL271217C00065000,2025-11-11 19:18:12+00:00,65.0,214.5,214.0,219.0,0.0,0.0,5.0,155,0.7146634979248048,True,REGULAR,USD
2027-12-17,call,AAPL271217C00070000,2025-11-11 19:19:56+00:00,70.0,210.0,209.5,214.5,0.0,0.0,5.0,225,0.6982452050781252,True,REGULAR,USD
2027-12-17,call,AAPL271217C00075000,2025-11-07 20:39:55+00:00,75.0,197.36,205.0,210.0,0.0,0.0,120.0,128,0.6820710504150393,True,REGULAR,USD
2027-12-17,call,AAPL271217C00080000,2025-11-11 16:49:20+00:00,80.0,196.0,200.5,205.5,0.0,0.0,1.0,201,0.6660799993896487,True,REGULAR,USD
2027-12-17,call,AAPL271217C00085000,2025-09-19 16:43:08+00:00,85.0,166.75,191.5,196.0,0.0,0.0,1.0,286,0.5706219696044923,True,REGULAR,USD
2027-12-17,call,AAPL271217C00090000,2025-11-06 16:26:56+00:00,90.0,188.3,191.5,196.5,0.0,0.0,57.0,118,0.6349523809814455,True,REGULAR,USD
2027-12-17,call,AAPL271217C00095000,2025-09-10 18:10:50+00:00,95.0,139.75,155.5,160.5,0.0,0.0,2.0,70,1.0000000000000003e-05,True,REGULAR,USD
2027-12-17,call,AAPL271217C00100000,2025-12-09 16:24:05+00:00,100.0,184.59,182.5,187.0,-4.4100037,-2.3333352,5.0,389,0.5991251025390626,True,REGULAR,USD
2027-12-17,call,AAPL271217C00105000,2025-10-23 14:47:52+00:00,105.0,160.5,178.0,182.5,0.0,0.0,1.0,62,0.5849040533447265,True,REGULAR,USD
2027-12-17,call,AAPL271217C00110000,2025-12-05 17:48:17+00:00,110.0,177.4,173.5,178.5,0.0,0.0,2.0,204,0.5761455960083007,True,REGULAR,USD
2027-12-17,call,AAPL271217C00115000,2025-11-24 14:30:12+00:00,115.0,167.26,169.0,174.0,0.0,0.0,2.0,389,0.5621076504516601,True,REGULAR,USD
2027-12-17,call,AAPL271217C00120000,2025-12-08 20:29:58+00:00,120.0,166.77,164.5,169.5,0.0,0.0,9.0,295,0.5483443603515626,True,REGULAR,USD
2027-12-17,call,AAPL271217C00125000,2025-11-25 17:36:28+00:00,125.0,164.44,160.5,165.0,0.0,0.0,1.0,443,0.5391586611938478,True,REGULAR,USD
2027-12-17,call,AAPL271217C00130000,2025-12-02 17:20:55+00:00,130.0,166.54,156.0,160.5,0.0,0.0,16.0,360,0.5256089920043946,True,REGULAR,USD
2027-12-17,call,AAPL271217C00135000,2025-12-08 14:34:26+00:00,135.0,155.67,151.5,156.5,0.0,0.0,1.0,134,0.5162401892089843,True,REGULAR,USD
2027-12-17,call,AAPL271217C00140000,2025-12-05 20:00:39+00:00,140.0,151.5,147.5,152.0,0.0,0.0,1.0,508,0.5066882827758789,True,REGULAR,USD
2027-12-17,call,AAPL271217C00145000,2025-12-05 18:35:27+00:00,145.0,147.24,143.0,148.0,0.0,0.0,1.0,584,0.5317734811401368,True,REGULAR,USD
2027-12-17,call,AAPL271217C00150000,2025-12-04 20:11:15+00:00,150.0,144.19,139.0,143.5,0.0,0.0,3.0,796,0.5171862246704101,True,REGULAR,USD
2027-12-17,call,AAPL271217C00155000,2025-12-05 16:09:54+00:00,155.0,139.79,134.5,139.5,0.0,0.0,1.0,171,0.5091754405212403,True,REGULAR,USD
2027-12-17,call,AAPL271217C00160000,2025-12-08 15:00:17+00:00,160.0,133.7,130.75,134.8,0.0,0.0,15.0,352,0.4924977508544922,True,REGULAR,USD
2027-12-17,call,AAPL271217C00165000,2025-12-08 18:48:19+00:00,165.0,128.07,127.1,130.2,0.0,0.0,8.0,373,0.4773917007446289,True,REGULAR,USD
2027-12-17,call,AAPL271217C00170000,2025-12-04 20:28:24+00:00,170.0,127.66,123.05,126.15,0.0,0.0,4.0,740,0.46878582977294925,True,REGULAR,USD
2027-12-17,call,AAPL271217C00175000,2025-12-09 14:39:10+00:00,175.0,120.8,119.05,122.15,0.34000397,0.28225467,54.0,439,0.4605461660766602,True,REGULAR,USD
2027-12-17,call,AAPL271217C00180000,2025-12-04 20:18:45+00:00,180.0,119.61,115.1,118.2,0.0,0.0,3.0,941,0.45265745101928717,True,REGULAR,USD
2027-12-17,call,AAPL271217C00185000,2025-12-09 14:42:30+00:00,185.0,114.53,111.3,114.25,-2.3499985,-2.010608,4.0,2695,0.44455511505126954,True,REGULAR,USD
2027-12-17,call,AAPL271217C00190000,2025-12-09 20:23:23+00:00,190.0,109.52,107.35,110.4,-2.300003,-2.0568798,4.0,1137,0.4372309695434571,True,REGULAR,USD
2027-12-17,call,AAPL271217C00195000,2025-12-09 16:36:07+00:00,195.0,105.56,103.55,106.6,0.73999786,0.7059701,2.0,566,0.4301509622192383,True,REGULAR,USD
2027-12-17,call,AAPL271217C00200000,2025-12-09 20:32:44+00:00,200.0,101.89,99.9,102.85,1.3899994,1.3830839,6.0,4379,0.4232540585327148,True,REGULAR,USD
2027-12-17,call,AAPL271217C00205000,2025-12-05 17:41:35+00:00,205.0,98.9,96.2,99.15,0.0,0.0,8.0,1139,0.41654025848388665,True,REGULAR,USD
2027-12-17,call,AAPL271217C00210000,2025-12-09 16:30:03+00:00,210.0,94.2,92.5,94.55,-0.13000488,-0.13781923,1.0,1179,0.4018614501953125,True,REGULAR,USD
2027-12-17,call,AAPL271217C00215000,2025-12-09 20:36:42+00:00,215.0,91.04,89.05,91.95,-0.45999908,-0.50273126,1.0,1155,0.4039824006652832,True,REGULAR,USD
2027-12-17,call,AAPL271217C00220000,2025-12-08 20:50:32+00:00,220.0,87.06,86.45,88.45,0.0,0.0,6.0,1553,0.3980773083496094,True,REGULAR,USD
2027-12-17,call,AAPL271217C00225000,2025-12-09 15:18:18+00:00,225.0,84.1,83.05,85.0,0.40000153,0.4778991,2.0,2314,0.3922485092163086,True,REGULAR,USD
2027-12-17,call,AAPL271217C00230000,2025-12-09 17:22:19+00:00,230.0,80.4,79.7,81.6,0.1800003,0.22438332,1.0,1798,0.3864807446289062,True,REGULAR,USD
2027-12-17,call,AAPL271217C00235000,2025-12-09 16:19:09+00:00,235.0,77.22,76.4,77.75,-0.08000183,-0.10349525,3.0,554,0.377035648651123,True,REGULAR,USD
2027-12-17,call,AAPL271217C00240000,2025-12-09 16:47:34+00:00,240.0,73.9,72.2,74.45,-0.29999542,-0.4043065,3.0,716,0.371450987701416,True,REGULAR,USD
2027-12-17,call,AAPL271217C00245000,2025-12-09 20:03:20+00:00,245.0,70.91,70.1,71.0,0.1800003,0.25448933,4.0,828,0.3644472735595704,True,REGULAR,USD
2027-12-17,call,AAPL271217C00250000,2025-12-09 20:57:22+00:00,250.0,67.45,66.15,67.85,0.19999695,0.29739323,19.0,5095,0.35928985443115236,True,REGULAR,USD
2027-12-17,call,AAPL271217C00255000,2025-12-09 17:48:07+00:00,255.0,64.97,64.05,65.3,-0.7099991,-1.0809973,52.0,588,0.3579318357849121,True,REGULAR,USD
2027-12-17,call,AAPL271217C00260000,2025-12-09 17:36:34+00:00,260.0,62.17,61.15,62.3,1.1199989,1.8345602,35.0,2784,0.3530185548400879,True,REGULAR,USD
2027-12-17,call,AAPL271217C00265000,2025-12-09 18:11:22+00:00,265.0,59.72,58.3,60.05,-2.7299995,-4.371496,4.0,813,0.35280493392944334,True,REGULAR,USD
2027-12-17,call,AAPL271217C00270000,2025-12-09 20:47:41+00:00,270.0,56.45,55.6,56.8,0.45000076,0.8035728,1.0,2800,0.345435012512207,True,REGULAR,USD
2027-12-17,call,AAPL271217C00275000,2025-12-09 20:53:47+00:00,275.0,53.5,53.0,54.1,-1.0800018,-1.9787501,44.0,550,0.341376215209961,True,REGULAR,USD
2027-12-17,call,AAPL271217C00280000,2025-12-09 19:33:42+00:00,280.0,51.75,50.45,51.1,1.4500008,2.8827055,7.0,2109,0.334967587890625,False,REGULAR,USD
2027-12-17,call,AAPL271217C00285000,2025-12-08 20:54:55+00:00,285.0,48.97,47.95,49.6,0.69000244,1.4291683,16.0,737,0.33789724609375,False,REGULAR,USD
2027-12-17,call,AAPL271217C00290000,2025-12-09 19:30:15+00:00,290.0,46.85,45.55,46.2,1.0099983,2.2033122,33.0,2056,0.32813171874999997,False,REGULAR,USD
2027-12-17,call,AAPL271217C00295000,2025-12-09 17:45:58+00:00,295.0,44.1,42.45,44.8,0.7599983,1.7535725,3.0,293,0.3308096094512939,False,REGULAR,USD
2027-12-17,call,AAPL271217C00300000,2025-12-09 20:32:44+00:00,300.0,41.73,40.2,42.55,0.7799988,1.9047589,31.0,5694,0.3276281837463379,False,REGULAR,USD
2027-12-17,call,AAPL271217C00305000,2025-12-05 17:04:56+00:00,305.0,40.22,37.5,40.4,0.0,0.0,1.0,741,0.3246680082702636,False,REGULAR,USD
2027-12-17,call,AAPL271217C00310000,2025-12-09 17:54:35+00:00,310.0,37.65,36.05,38.35,0.15000153,0.40000406,1.0,743,0.3219519709777831,False,REGULAR,USD
2027-12-17,call,AAPL271217C00315000,2025-12-09 18:56:25+00:00,315.0,35.88,34.05,36.4,1.0300026,2.9555314,5.0,1172,0.3194648132324218,False,REGULAR,USD
2027-12-17,call,AAPL271217C00320000,2025-12-09 16:47:34+00:00,320.0,33.5,32.2,36.0,-0.9599991,-2.785836,1.0,661,0.3264685273742675,False,REGULAR,USD
2027-12-17,call,AAPL271217C00325000,2025-12-08 17:47:51+00:00,325.0,31.73,30.4,32.7,0.0,0.0,2.0,288,0.3145667909240722,False,REGULAR,USD
2027-12-17,call,AAPL271217C00330000,2025-12-04 18:23:13+00:00,330.0,31.75,28.65,30.95,0.0,0.0,5.0,534,0.3121711849975586,False,REGULAR,USD
2027-12-17,call,AAPL271217C00335000,2025-12-08 18:32:47+00:00,335.0,28.0,27.05,30.5,0.0,0.0,2.0,1664,0.3178016218566894,False,REGULAR,USD
2027-12-17,call,AAPL271217C00340000,2025-12-08 17:20:39+00:00,340.0,27.1,25.5,28.75,0.0,0.0,2.0,232,0.3146888600158691,False,REGULAR,USD
2027-12-17,call,AAPL271217C00345000,2025-12-09 18:24:18+00:00,345.0,25.56,24.0,26.25,0.20999908,0.82839876,3.0,96,0.30620505813598636,False,REGULAR,USD
2027-12-17,call,AAPL271217C00350000,2025-12-09 20:11:27+00:00,350.0,23.9,22.6,24.85,0.25,1.0570824,54.0,1011,0.30455712539672847,False,REGULAR,USD
2027-12-17,call,AAPL271217C00355000,2025-12-02 14:56:12+00:00,355.0,25.45,21.25,23.5,0.0,0.0,8.0,1713,0.30287867538452146,False,REGULAR,USD
2027-12-17,call,AAPL271217C00360000,2025-12-02 20:45:12+00:00,360.0,25.5,19.95,22.25,0.0,0.0,1.0,425,0.30152065673828127,False,REGULAR,USD
2027-12-17,call,AAPL271217C00365000,2025-12-08 15:32:48+00:00,365.0,20.25,18.75,21.05,0.0,0.0,2.0,166,0.30014737945556635,False,REGULAR,USD
2027-12-17,call,AAPL271217C00370000,2025-12-05 20:40:10+00:00,370.0,19.6,16.6,19.9,0.0,0.0,1.0,216,0.2987741021728515,False,REGULAR,USD
2027-12-17,call,AAPL271217C00375000,2025-12-05 14:30:05+00:00,375.0,19.08,16.55,17.8,0.0,0.0,1.0,307,0.29015297256469724,False,REGULAR,USD
2027-12-17,call,AAPL271217C00380000,2025-12-08 20:59:02+00:00,380.0,16.82,14.0,16.8,0.0,0.0,1.0,363,0.2890390921020507,False,REGULAR,USD
2027-12-17,call,AAPL271217C00385000,2025-11-25 18:12:01+00:00,385.0,17.05,13.55,15.85,0.0,0.0,8.0,112,0.2879557289123534,False,REGULAR,USD
2027-12-17,call,AAPL271217C00390000,2025-12-02 16:01:24+00:00,390.0,18.35,13.45,14.95,0.0,0.0,1.0,142,0.28691814163208,False,REGULAR,USD
2027-12-17,call,AAPL271217C00395000,2025-12-03 16:02:11+00:00,395.0,17.0,11.8,14.05,0.0,0.0,20.0,379,0.28556012298583977,False,REGULAR,USD
2027-12-17,call,AAPL271217C00400000,2025-12-09 20:59:59+00:00,400.0,13.1,12.0,13.8,-0.6700001,-4.86565,77.0,4524,0.28910012664794915,False,REGULAR,USD
2027-12-17,call,AAPL271217C00405000,2025-11-24 20:31:13+00:00,405.0,13.1,11.25,12.5,0.0,0.0,15.0,78,0.28385115570068353,False,REGULAR,USD
2027-12-17,call,AAPL271217C00410000,2025-12-05 20:37:50+00:00,410.0,12.4,11.5,11.8,0.0,0.0,8.0,90,0.28316451705932616,False,REGULAR,USD
2027-12-17,call,AAPL271217C00415000,2025-12-03 20:43:56+00:00,415.0,13.2,9.85,11.1,0.0,0.0,1.0,82,0.2821727056884765,False,REGULAR,USD
2027-12-17,call,AAPL271217C00420000,2025-12-08 16:13:10+00:00,420.0,10.6,9.2,10.5,0.0,0.0,200.0,306,0.2817759811401367,False,REGULAR,USD
2027-12-17,call,AAPL271217C00425000,2025-12-03 14:38:44+00:00,425.0,12.7,8.6,9.9,0.0,0.0,1.0,147,0.2811046011352538,False,REGULAR,USD
2027-12-17,call,AAPL271217C00430000,2025-12-08 16:13:10+00:00,430.0,9.45,8.9,9.3,0.0,0.0,200.0,329,0.2801433070373534,False,REGULAR,USD
2027-12-17,call,AAPL271217C00435000,2025-12-02 20:16:12+00:00,435.0,11.11,7.35,8.8,0.0,0.0,18.0,199,0.27985339294433587,False,REGULAR,USD
2027-12-17,call,AAPL271217C00440000,2025-12-08 19:44:05+00:00,440.0,8.43,5.85,8.3,0.3800001,4.720498,1.0,8497,0.27931934066772457,False,REGULAR,USD
2027-12-17,call,AAPL271217C00450000,2025-12-08 20:33:55+00:00,450.0,7.22,6.15,7.35,0.0,0.0,22.0,61,0.2779613220214844,False,REGULAR,USD
2027-12-17,call,AAPL271217C00460000,2025-12-02 20:41:21+00:00,460.0,8.36,5.35,6.55,0.0,0.0,2.0,24,0.27722890747070306,False,REGULAR,USD
2027-12-17,call,AAPL271217C00470000,2025-11-14 16:34:12+00:00,470.0,6.4,5.6,5.85,0.0,0.0,2.0,7,0.2767101138305663,False,REGULAR,USD
2027-12-17,call,AAPL271217C00480000,2025-12-08 19:48:00+00:00,480.0,5.1,5.0,5.2,0.0,0.0,1.0,7,0.27591666473388665,False,REGULAR,USD
2027-12-17,call,AAPL271217C00490000,2025-11-20 16:46:16+00:00,490.0,4.5,3.45,5.65,0.0,0.0,1.0,3,0.2889017643737792,False,REGULAR,USD
2027-12-17,call,AAPL271217C00500000,2025-12-08 20:33:55+00:00,500.0,4.07,4.0,4.3,0.0,0.0,20.0,210,0.27735097656249996,False,REGULAR,USD
2027-12-17,call,AAPL271217C00510000,2025-11-14 15:53:49+00:00,510.0,4.2,2.91,4.85,0.0,0.0,1.0,1,0.2919077157592772,False,REGULAR,USD
2027-12-17,call,AAPL271217C00520000,2025-12-03 15:07:03+00:00,520.0,4.43,2.83,4.3,0.0,0.0,1.0,3,0.2903513348388671,False,REGULAR,USD
2027-12-17,call,AAPL271217C00530000,2025-12-09 14:30:01+00:00,530.0,2.95,2.73,4.15,-0.44000006,-12.979353,2.0,261,0.2942880630493163,False,REGULAR,USD
2027-12-17,call,AAPL271217C00540000,2025-12-04 17:51:43+00:00,540.0,3.0,2.36,3.25,0.0,0.0,,1,0.28528546752929684,False,REGULAR,USD
2027-12-17,call,AAPL271217C00550000,2025-12-09 17:57:26+00:00,550.0,2.4,2.1,2.79,-0.06999993,-2.8340054,4.0,16,0.2823558093261719,False,REGULAR,USD
2027-12-17,put,AAPL271217P00005000,2025-12-09 20:28:23+00:00,5.0,0.01,0.01,0.18,0.0,0.0,3.0,25,1.1328168359375002,False,REGULAR,USD
2027-12-17,put,AAPL271217P00050000,2025-11-26 20:34:31+00:00,50.0,0.29,0.1,0.3,0.0,0.0,5.0,483,0.5224657128906249,False,REGULAR,USD
2027-12-17,put,AAPL271217P00055000,2025-11-25 18:18:42+00:00,55.0,0.31,0.1,0.35,-0.050000012,-13.888891,1.0,38,0.5039112109375,False,REGULAR,USD
2027-12-17,put,AAPL271217P00060000,2025-12-09 19:23:58+00:00,60.0,0.39,0.34,0.41,0.0,0.0,1.0,113,0.48779809082031256,False,REGULAR,USD
2027-12-17,put,AAPL271217P00065000,2025-12-09 19:18:25+00:00,65.0,0.44,0.39,0.47,-0.00999999,-2.2222202,1.0,496,0.471684970703125,False,REGULAR,USD
2027-12-17,put,AAPL271217P00070000,2025-12-09 19:24:07+00:00,70.0,0.5,0.31,0.55,-0.13,-20.63492,2.0,195,0.4587456469726563,False,REGULAR,USD
2027-12-17,put,AAPL271217P00075000,2025-12-09 19:18:09+00:00,75.0,0.6,0.37,0.75,-0.00999999,-1.6393427,2.0,86,0.4577690942382813,False,REGULAR,USD
2027-12-17,put,AAPL271217P00080000,2025-12-09 18:08:39+00:00,80.0,0.66,0.44,0.85,-0.13999999,-17.499998,1.0,284,0.44507390869140623,False,REGULAR,USD
2027-12-17,put,AAPL271217P00085000,2025-11-24 15:01:06+00:00,85.0,0.96,0.65,0.97,0.0,0.0,2.0,77,0.4338435522460938,False,REGULAR,USD
2027-12-17,put,AAPL271217P00090000,2025-11-26 20:46:39+00:00,90.0,0.98,0.72,1.1,0.0,0.0,2.0,80,0.42310147216796873,False,REGULAR,USD
2027-12-17,put,AAPL271217P00095000,2025-12-04 15:22:43+00:00,95.0,1.08,0.66,1.24,0.0,0.0,1.0,35,0.41272559936523434,False,REGULAR,USD
2027-12-17,put,AAPL271217P00100000,2025-12-08 15:51:31+00:00,100.0,1.23,1.11,1.4,0.0,0.0,1.0,763,0.4032652447509766,False,REGULAR,USD
2027-12-17,put,AAPL271217P00105000,2025-12-02 14:37:33+00:00,105.0,1.36,0.92,1.57,0.0,0.0,1.0,114,0.39398799377441407,False,REGULAR,USD
2027-12-17,put,AAPL271217P00110000,2025-12-09 20:22:49+00:00,110.0,1.53,1.39,1.77,-0.060000062,-3.7735887,2.0,850,0.3857483300781249,False,REGULAR,USD
2027-12-17,put,AAPL271217P00115000,2025-11-04 15:45:49+00:00,115.0,2.1,1.52,1.99,0.0,0.0,2.0,878,0.37781383911132804,False,REGULAR,USD
2027-12-17,put,AAPL271217P00120000,2025-12-05 20:35:59+00:00,120.0,1.98,1.96,2.22,0.0,0.0,1.0,555,0.3698793481445312,False,REGULAR,USD
2027-12-17,put,AAPL271217P00125000,2025-12-03 16:49:46+00:00,125.0,2.28,2.02,2.48,0.0,0.0,10.0,584,0.36249416809082036,False,REGULAR,USD
2027-12-17,put,AAPL271217P00130000,2025-11-18 15:17:11+00:00,130.0,3.13,2.39,2.77,0.0,0.0,1.0,258,0.35559726440429684,False,REGULAR,USD
2027-12-17,put,AAPL271217P00135000,2025-12-02 19:17:31+00:00,135.0,2.9,2.71,3.1,0.0,0.0,10.0,284,0.3492801889038085,False,REGULAR,USD
2027-12-17,put,AAPL271217P00140000,2025-12-08 19:20:38+00:00,140.0,3.27,3.05,3.4,0.0,0.0,1.0,2459,0.34171190521240236,False,REGULAR,USD
2027-12-17,put,AAPL271217P00145000,2025-12-02 14:30:04+00:00,145.0,3.6,2.91,4.7,0.0,0.0,1.0,229,0.3555362298583984,False,REGULAR,USD
2027-12-17,put,AAPL271217P00150000,2025-12-05 20:34:32+00:00,150.0,4.0,3.85,4.2,0.0,0.0,1.0,1102,0.32993223785400383,False,REGULAR,USD
2027-12-17,put,AAPL271217P00155000,2025-12-02 14:35:25+00:00,155.0,4.35,3.45,5.6,0.0,0.0,1.0,351,0.3418950088500976,False,REGULAR,USD
2027-12-17,put,AAPL271217P00160000,2025-12-09 16:54:52+00:00,160.0,5.0,4.95,5.1,-0.05000019,-0.99010277,40.0,1155,0.31806101867675773,False,REGULAR,USD
2027-12-17,put,AAPL271217P00165000,2025-12-02 15:57:19+00:00,165.0,5.25,5.5,5.65,0.0,0.0,1.0,1058,0.3131172204589844,False,REGULAR,USD
2027-12-17,put,AAPL271217P00170000,2025-12-09 16:57:22+00:00,170.0,6.13,5.1,6.25,-0.119999886,-1.9199982,1.0,925,0.3083870431518554,False,REGULAR,USD
2027-12-17,put,AAPL271217P00175000,2025-12-09 16:59:29+00:00,175.0,6.73,5.7,6.9,-0.07999992,-1.1747419,40.0,1543,0.3037789349365234,False,REGULAR,USD
2027-12-17,put,AAPL271217P00180000,2025-12-08 19:28:15+00:00,180.0,7.55,7.05,7.6,0.0,0.0,217.0,2942,0.299262378540039,False,REGULAR,USD
2027-12-17,put,AAPL271217P00185000,2025-12-09 18:28:38+00:00,185.0,8.05,6.15,8.35,-0.09999943,-1.2269869,6.0,796,0.29480685668945306,False,REGULAR,USD
2027-12-17,put,AAPL271217P00190000,2025-12-09 18:27:30+00:00,190.0,8.85,7.9,9.15,-0.049999237,-0.5617892,4.0,1274,0.2903665934753417,False,REGULAR,USD
2027-12-17,put,AAPL271217P00195000,2025-12-08 15:16:29+00:00,195.0,9.8,8.75,10.0,0.0,0.0,14.0,1570,0.2859263302612304,False,REGULAR,USD
2027-12-17,put,AAPL271217P00200000,2025-12-09 18:31:20+00:00,200.0,10.56,8.7,10.9,-0.13999939,-1.3084055,102.0,5323,0.28147080841064454,False,REGULAR,USD
2027-12-17,put,AAPL271217P00205000,2025-12-03 16:16:35+00:00,205.0,11.22,9.65,11.9,0.0,0.0,6.0,385,0.27747304565429687,False,REGULAR,USD
2027-12-17,put,AAPL271217P00210000,2025-12-08 18:00:24+00:00,210.0,12.6,10.65,12.95,0.0,0.0,12.0,1184,0.2733684724426269,False,REGULAR,USD
2027-12-17,put,AAPL271217P00215000,2025-12-08 19:30:21+00:00,215.0,14.09,13.6,14.05,0.0,0.0,1.0,778,0.26914183013916015,False,REGULAR,USD
2027-12-17,put,AAPL271217P00220000,2025-12-05 15:04:28+00:00,220.0,14.9,13.0,17.25,0.0,0.0,2.0,700,0.2825999475097656,False,REGULAR,USD
2027-12-17,put,AAPL271217P00225000,2025-12-08 15:15:18+00:00,225.0,16.25,15.25,17.5,0.0,0.0,11.0,750,0.2695690719604492,False,REGULAR,USD
2027-12-17,put,AAPL271217P00230000,2025-12-08 14:30:04+00:00,230.0,17.5,16.55,17.85,0.0,0.0,1.0,1837,0.25737742141723635,False,REGULAR,USD
2027-12-17,put,AAPL271217P00235000,2025-12-09 19:51:36+00:00,235.0,18.84,18.9,20.25,-0.030000687,-0.15898614,2.0,433,0.2611463046264648,False,REGULAR,USD
2027-12-17,put,AAPL271217P00240000,2025-12-08 19:26:01+00:00,240.0,20.86,19.45,21.75,0.0,0.0,32.0,1783,0.25707224868774414,False,REGULAR,USD
2027-12-17,put,AAPL271217P00245000,2025-12-09 15:57:35+00:00,245.0,22.01,21.05,22.35,1.0100002,4.809525,79.0,410,0.24587240951538086,False,REGULAR,USD
2027-12-17,put,AAPL271217P00250000,2025-12-09 20:53:17+00:00,250.0,23.7,22.7,24.05,-0.40999985,-1.7005385,10.0,942,0.24230188858032226,False,REGULAR,USD
2027-12-17,put,AAPL271217P00255000,2025-12-02 20:45:12+00:00,255.0,24.0,24.4,25.8,0.0,0.0,4.0,396,0.23847197082519528,False,REGULAR,USD
2027-12-17,put,AAPL271217P00260000,2025-12-05 16:09:56+00:00,260.0,27.08,26.25,28.65,0.0,0.0,2.0,833,0.24149318084716798,False,REGULAR,USD
2027-12-17,put,AAPL271217P00265000,2025-12-08 14:30:05+00:00,265.0,29.42,28.2,29.65,0.0,0.0,1.0,328,0.23134618759155273,False,REGULAR,USD
2027-12-17,put,AAPL271217P00270000,2025-12-05 16:09:46+00:00,270.0,31.04,30.2,32.7,0.0,0.0,13.0,516,0.2342148112487793,False,REGULAR,USD
2027-12-17,put,AAPL271217P00275000,2025-12-05 16:10:06+00:00,275.0,33.1,32.35,34.85,0.0,0.0,2.0,369,0.2304764453125,False,REGULAR,USD
2027-12-17,put,AAPL271217P00280000,2025-12-09 20:42:42+00:00,280.0,35.8,34.55,36.1,-0.45999908,-1.2686131,13.0,1000,0.22034471069335934,True,REGULAR,USD
2027-12-17,put,AAPL271217P00285000,2025-12-03 16:24:19+00:00,285.0,35.87,37.75,38.45,0.0,0.0,51.0,329,0.21666737930297852,True,REGULAR,USD
2027-12-17,put,AAPL271217P00290000,2025-12-08 20:48:59+00:00,290.0,40.7,40.2,40.9,0.0,0.0,1.0,780,0.21294427200317384,True,REGULAR,USD
2027-12-17,put,AAPL271217P00295000,2025-12-03 20:09:52+00:00,295.0,41.0,41.85,44.5,0.0,0.0,23.0,371,0.2158586715698242,True,REGULAR,USD
2027-12-17,put,AAPL271217P00300000,2025-12-09 20:32:44+00:00,300.0,45.54,45.4,46.15,2.6599998,6.203358,3.0,302,0.20565064376831055,True,REGULAR,USD
2027-12-17,put,AAPL271217P00305000,2025-12-09 20:36:42+00:00,305.0,48.36,46.0,51.0,3.1599998,6.9911504,1.0,112,0.21527884338378905,True,REGULAR,USD
2027-12-17,put,AAPL271217P00310000,2025-12-09 16:42:15+00:00,310.0,51.52,51.0,54.0,-2.880001,-5.29412,2.0,263,0.2124102197265625,True,REGULAR,USD
2027-12-17,put,AAPL271217P00315000,2025-10-29 15:35:06+00:00,315.0,60.54,50.5,51.1,0.0,0.0,2.0,5,0.1690604335021973,True,REGULAR,USD
2027-12-17,put,AAPL271217P00320000,2025-12-04 17:32:00+00:00,320.0,56.9,57.05,60.0,0.0,0.0,1.0,221,0.20456728057861323,True,REGULAR,USD
2027-12-17,put,AAPL271217P00325000,2025-12-09 17:44:17+00:00,325.0,60.29,60.25,63.5,-3.9799957,-6.1926184,2.0,3,0.20294986511230467,True,REGULAR,USD
2027-12-17,put,AAPL271217P00330000,2025-12-08 16:27:09+00:00,330.0,64.52,63.9,66.5,0.0,0.0,2.0,38,0.19712106597900392,True,REGULAR,USD
2027-12-17,put,AAPL271217P00335000,2025-12-04 16:13:14+00:00,335.0,66.3,67.35,70.0,0.0,0.0,2.0,12,0.1940083041381836,True,REGULAR,USD
2027-12-17,put,AAPL271217P00340000,2025-12-09 16:29:23+00:00,340.0,71.04,70.85,73.5,0.8899994,1.2687091,2.0,15,0.190086834564209,True,REGULAR,USD
2027-12-17,put,AAPL271217P00345000,2025-12-09 16:27:40+00:00,345.0,74.71,74.5,77.5,-1.8099976,-2.3653915,2.0,3,0.18927812683105472,True,REGULAR,USD
2027-12-17,put,AAPL271217P00350000,2025-12-03 20:23:21+00:00,350.0,74.42,76.0,81.0,0.0,0.0,2.0,70,0.1836324313354492,True,REGULAR,USD
2027-12-17,put,AAPL271217P00355000,2025-12-09 19:38:57+00:00,355.0,81.4,82.1,85.0,2.9500046,3.7603629,5.0,44,0.18128260131835935,True,REGULAR,USD
2027-12-17,put,AAPL271217P00360000,2025-12-09 16:40:48+00:00,360.0,86.25,84.0,89.0,1.199997,1.4109311,4.0,19,0.17809354629516605,True,REGULAR,USD
